"ts","orig_h","resp_h","proto","query","qtype_name","answers","community_id"
"2026-02-13 03:48:24.420","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:R3yT7c51AgvpErOXQtEYAQESs/w="
"2026-02-13 03:48:24.381","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:ISx5xz9vDwetEc6s88GQ68QuA/8="
"2026-02-13 03:48:12.623","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:1Fu58zgoFHSKVGDNaISRQ6cqzA0="
"2026-02-13 03:48:12.623","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:KITco+L005r6/+gThnlPZMiS/dQ="
"2026-02-13 03:48:11.347","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:3TaktZgwMZTqP0ZplRi4377m+tA="
"2026-02-13 03:48:11.347","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:Bem/4cvdT5L0ONAukSOKyI+DQEY="
"2026-02-13 03:48:10.167","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:jFWAMvM/RXNZSVCW2nx1GH5dELU="
"2026-02-13 03:48:10.167","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:RV8El2WMH6OsLQCIWgbCjv4dkhc="
"2026-02-13 03:48:08.189","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:e/37OR/JAgXRLCzCjeDo5DU2GFQ="
"2026-02-13 03:48:08.189","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:yG4Hw7o1sV7BDtTy+XITpfWzjtI="
"2026-02-13 03:46:54.766","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:hENN7CwTeo5RVwUsIFByuZkdLJ8="
"2026-02-13 03:46:54.766","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:v+XJRZ+6bkzrPLW2bWx0FA4cWZY="
"2026-02-13 03:46:43.003","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:HOnalULc490W26CYHxD21o1coQw="
"2026-02-13 03:46:43.003","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:kcTdv4jc50YcjaDpNQAj1X7vNrA="
"2026-02-13 03:46:26.120","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:izkBBgpM1TalZYysaMlD6iR4F+s="
"2026-02-13 03:46:26.082","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:nAxVER5GTtT3Xnq32Fa5RvMnKL4="
"2026-02-13 03:46:26.006","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:bOcsfzXYjoycvjl2veOyI9pibKQ="
"2026-02-13 03:46:25.967","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:ZqVg5hbcytIAkGMUCGWpFjMVX+A="
"2026-02-13 03:46:25.893","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:R600rNdRKnIJSv/P5hb9N+IRqCM="
"2026-02-13 03:46:25.855","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:XAKLZ4uo2mobhD4+LMk2abPC6uM="
"2026-02-13 03:46:25.767","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:9rm9nhkl2mfCWZmFL/uhC+iCiO8="
"2026-02-13 03:46:25.727","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:nZm2iXD4MFKqJrHGot5WK6WQgfY="
"2026-02-13 03:46:25.654","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:QApNRf2znrXu5YrHtgXbDymRTMA="
"2026-02-13 03:46:25.616","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:wn/zffXoX7DitXeMrFbvURMKxu0="
"2026-02-13 03:46:25.539","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:8r8FCJj7432tQPNxAY/WmlJbh18="
"2026-02-13 03:46:25.501","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:yuJFMSCK7EJrC8Ao72isF3sZg/E="
"2026-02-13 03:46:25.430","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:bTUmSwSHsj/ODumo+F1M76mlN+0="
"2026-02-13 03:46:25.391","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:8ZLpuyVAcPRsdvU158p4dfcTfZA="
"2026-02-13 03:46:25.316","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Ic2IDWG/ruh3d13Y2i3RmufQV8w="
"2026-02-13 03:46:25.278","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:IKig8Pt2vjWuyLr/eAZ6wWrzbDw="
"2026-02-13 03:46:25.205","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:k8noQww90ywCD9TtUWF5i7kd1ss="
"2026-02-13 03:46:25.167","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:kOeEl14zGAozJ51Lkm3ZxdxyggM="
"2026-02-13 03:46:25.089","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:908hSYFiTqn1j/4uwFCTBvFEhNU="
"2026-02-13 03:46:25.051","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:oFZIoJdkAP1zvdmQQJ9zvu04ptU="
"2026-02-13 03:46:24.981","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:uOqA3T8PeGQwCqR6VxIK2up4a0c="
"2026-02-13 03:46:24.941","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:GLWV8oFrp3sSmFMHgjjtaD2czeA="
"2026-02-13 03:46:24.865","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:3qx7Qk10A34kUdVVSkmGPT7SXcc="
"2026-02-13 03:46:24.827","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:+4ZlC/hkfBMZn7//l0q/dpqfaDw="
"2026-02-13 03:46:24.756","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zGatYH9EOD3uIjZWUsHKB5q+LCA="
"2026-02-13 03:46:24.718","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:gs5whtZa96Rjgxei3g1NZDCUIgY="
"2026-02-13 03:46:24.640","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:1ioX0df87tEbx0I6NcSPBBQrpNE="
"2026-02-13 03:46:24.603","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:vTOhdyi+fVCR4/Ra3gSElVRtoZI="
"2026-02-13 03:46:24.533","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:0cPIJEMPCOEIhiL+LVjlbXGVp6E="
"2026-02-13 03:46:24.494","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:uYGYl8Z6bIO8ku8VNyTNo0tIexI="
"2026-02-13 03:46:24.419","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:8wpd6QSW5nQR59fGjErOOMj02os="
"2026-02-13 03:46:24.381","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:UP8Rk3d1UVt3beVKEuHEg/dvPhs="
"2026-02-13 03:46:05.748","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:0JnWZWjtRAw8bi+VFwen0vSa4/Y="
"2026-02-13 03:46:05.748","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:LIXXwRRRcUdM/CvzOU8adxa4h7M="
"2026-02-13 03:45:54.762","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:ylTJay9BGVGrbotFwPGGseIKjBQ="
"2026-02-13 03:45:54.762","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:R8hnK9DvOizNSX2usmHG3+jUmEc="
"2026-02-13 03:45:45.745","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:x5BS+hIqribInf2HSh6KL1hklFo="
"2026-02-13 03:45:45.745","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:Suz6yk+FHr0O5uX7Py4GDUs0z/Y="
"2026-02-13 03:45:44.063","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:Ygt8+gblFatR+NKKDY1+38sxJF0="
"2026-02-13 03:45:44.063","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:W8nBQsPbHEwXI8NMAq4TIymVw1U="
"2026-02-13 03:45:40.744","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:xJO1e14BcukJH7Jxm+E35+udh8Q="
"2026-02-13 03:45:40.744","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:eZhCGTpr+n4CITcFoF32SWK3G9E="
"2026-02-13 03:45:31.030","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:mZu5CrPHj/52819gfk7xS6jRQ1o="
"2026-02-13 03:45:31.030","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:pA6Uk1OUeGsOj/XjVWSxynzpyQs="
"2026-02-13 03:45:26.208","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:vtt2jn39CiqO+uor9Sznas7MGsg="
"2026-02-13 03:45:26.208","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:uFh46TzgDTLao8Km72hTQyqSFQM="
"2026-02-13 03:45:25.742","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:SVm59vKJwYLwt4CY+c9jBi5GoNY="
"2026-02-13 03:45:25.742","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:oultZNXgyeFgUhJm6DjFUNwpBog="
"2026-02-13 03:45:25.602","10.1.2.12","8.8.8.8","udp","epr.elastic.co","AAAA","infra-cdn.elastic.co, 2600:1901:0:1d7::","1:TnaVkI9HWSgRYKfBu9ThsWuiMp8="
"2026-02-13 03:45:25.602","10.1.2.12","8.8.8.8","udp","epr.elastic.co","A","infra-cdn.elastic.co, 34.120.127.130","1:XYbBaaYRglxPfrlnZAp1cmyjY8s="
"2026-02-13 03:45:15.467","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:ctdb18mLFS/oFrMYsBSOrjaUe8w="
"2026-02-13 03:45:15.467","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:vtcy9nEBJdg4IQ5zmzYJ3n7zoEo="
"2026-02-13 03:44:41.829","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:C0+FjqKU0xY3GqW2jLZeVYhdPIE="
"2026-02-13 03:44:41.829","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:IfdO1fPt4LNQ8KOeC52vjHcJYDE="
"2026-02-13 03:44:39.827","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:8pT0BAWRmEJpBug7CCuLxMY4TV4="
"2026-02-13 03:44:39.826","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:5JsflgRqUn25NMd9ea23fSHtRqU="
"2026-02-13 03:44:26.359","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:e9A3HJAdR0FyzSNziyBeTNNSdfI="
"2026-02-13 03:44:26.321","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:p9RXjydM3EzHVsH/sPGE604+Q7w="
"2026-02-13 03:44:26.242","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:YW3Io61FCSLwEX+gZZ/lOqt2Xek="
"2026-02-13 03:44:26.204","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:snB2gP26Il27YqNRAQqi6qTAaQw="
"2026-02-13 03:44:26.131","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:FtMNa1q6OEOD4Rj2ZSDJ8Qpq/Rc="
"2026-02-13 03:44:26.092","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:f42B17IjWQPygL6EbmQm9JKHxiI="
"2026-02-13 03:44:26.015","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:oEp6YX4/jreYAkhDrT6YPXtuQJI="
"2026-02-13 03:44:25.978","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:pFNOTYeVfWl3YJuBLdr3df9g8AU="
"2026-02-13 03:44:25.904","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:RV1i9Hz8X+ADlbvobnT2o12Qmkg="
"2026-02-13 03:44:25.864","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:FaK2q9VRgyjm2Hk8HG7sj29gOG4="
"2026-02-13 03:44:25.788","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:fWqf5sZNAHOUcMkYio26H7eIi4E="
"2026-02-13 03:44:25.750","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:w/bmVnVqjAd4hQ1CffqEhoYzk3g="
"2026-02-13 03:44:25.677","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:bMeceBKt25yxtMv1E2RTw+kdwSw="
"2026-02-13 03:44:25.636","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:fIMf0pzcv1IwLw+YUaZRImWlE5Y="
"2026-02-13 03:44:25.560","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:ETWSD3Oj+/AEc8hfPe3rpMFfPXc="
"2026-02-13 03:44:25.519","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:hLTSe/giUfJAcCfyGkkawI360vQ="
"2026-02-13 03:44:25.445","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:pFNOTYeVfWl3YJuBLdr3df9g8AU="
"2026-02-13 03:44:25.406","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:jDO3/hiuESPJIa+K3j09/szCW8g="
"2026-02-13 03:44:25.318","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:aH3INP4QoBHCwffP/svfQqRFSZg="
"2026-02-13 03:44:25.281","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Si7kv50m53XNgrZuJXy/F2bacM4="
"2026-02-13 03:44:25.208","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zqiu2JacPAMK5iftG8ZOYLmtJwY="
"2026-02-13 03:44:25.169","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:40qir0UAmZCiD8P4rjj9L76rxUQ="
"2026-02-13 03:44:25.092","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:HBmWebEcozkpeGLLgb4uEeNzi+Q="
"2026-02-13 03:44:25.054","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:UBHmPXIj26D9fG4yw39SgPw06cQ="
"2026-02-13 03:44:24.978","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:Piu5Xtfays6EkqFOVoPAGNRf+6o="
"2026-02-13 03:44:24.940","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:3gV+1efGsJKJ/XMEDW0cdG5GG0c="
"2026-02-13 03:44:24.863","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:yc1r8HNF7dxvaD/2xwET92V7WSg="
"2026-02-13 03:44:24.825","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:RnBBwjaD2cKPoJe0w/qv2nB/3Qs="
"2026-02-13 03:44:24.752","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:nekM6HoyVqhDOARE05b1XE3BNw8="
"2026-02-13 03:44:24.713","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:cu5ZeG2WTrH3sZvMSOVJofmCyG4="
"2026-02-13 03:44:24.637","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:zU1rvg1pfZIPPtezPdn4dklBr7U="
"2026-02-13 03:44:24.599","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:uyBrO5NEduuCH23wFWa/uEA8CF8="
"2026-02-13 03:42:26.248","87.121.84.69","10.1.2.12","udp","uu.nl","*","","1:Mq3giCvTqlGhHWEWGmevkuCHc1w="
"2026-02-13 03:42:26.119","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:kQ0lpXwDtcRx4PxX2Wy0+8Dc3TA="
"2026-02-13 03:42:26.080","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:umMsoNaDOBdKFWgT5AAUL3+GswE="
"2026-02-13 03:42:26.003","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:CiJoI5ENJJyTNvP+WKRmcHa5nTU="
"2026-02-13 03:42:25.963","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:7h8Ez4JxclND0CD28xBvzaOs7u4="
"2026-02-13 03:42:25.891","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:jMxesk7Mg04tD4mhQc21zgWS8UM="
"2026-02-13 03:42:25.853","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:z6Nob2lxvslGaM1lIEpY99omOtk="
"2026-02-13 03:42:25.772","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:zMoN8UW9jRRXjGTYD4qg1IQxoU0="
"2026-02-13 03:42:25.734","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:wITbRhIogmV2cgAgJqIIUC80omg="
"2026-02-13 03:42:25.662","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:yUxZlVZtMSGesYRpx1e9sBbokAc="
"2026-02-13 03:42:25.624","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zUakwQXlP03cRYRoKW/OqYbpds4="
"2026-02-13 03:42:25.550","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:BSKJZZStMhWC9073FSnBDfZsxcc="
"2026-02-13 03:42:25.511","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:C3zH9QCsU5tXQIcP67+EpWHZaOQ="
"2026-02-13 03:42:25.437","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:QS3BExNjP2Mr8+gS+iDq4kQatY8="
"2026-02-13 03:42:25.399","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:NRCk+so8FgGNPOgEh2/tIYU8MV0="
"2026-02-13 03:42:25.323","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:TQ3F2+Q6F+RjdSm8TABAUAzx6d8="
"2026-02-13 03:42:25.285","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:T25riYTEBB+kUKfmgLrwl30nMbo="
"2026-02-13 03:42:25.212","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:U9Rsmeoa1swtEILE9CpkjD3A7fQ="
"2026-02-13 03:42:25.174","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:lgv1HrGpRKsBPvqIRlvTiRaxxK4="
"2026-02-13 03:42:25.097","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:DWgdwhQEpBCMosV0CPTEbHeSzZo="
"2026-02-13 03:42:25.060","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:46gyDWUh2Zgi+kdIQPc8tuF1W8U="
"2026-02-13 03:42:24.985","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:JFyA6aYGHrRg8+3jgn5BB+xWHBw="
"2026-02-13 03:42:24.947","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:eRHDNkM3Jn/yezBapbsf8hPnvlk="
"2026-02-13 03:42:24.872","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:0KBCsYKaNu2Ll5X1/ZfzaEfseX8="
"2026-02-13 03:42:24.834","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:aLygQwemP/9DgmyDnPKTwQkh8iA="
"2026-02-13 03:42:24.761","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:Kr5s6Epx3v4txoQiubyV7yfR3AQ="
"2026-02-13 03:42:24.723","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:MQ9vWF7CQR0z1E0CgLABaVl/kMU="
"2026-02-13 03:42:24.644","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Az54tAJd7zBemT4kzO2z9oy6WIs="
"2026-02-13 03:42:24.606","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:MeKfOVFurTRpwNreM6owwJB8lGA="
"2026-02-13 03:42:24.532","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:awXhTZPgmauu80UB4c79ZEjLsnQ="
"2026-02-13 03:42:24.494","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:aVSJvphdWzx9wlyuyc7YbT/kqMo="
"2026-02-13 03:42:24.418","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:QUZsNiHh2qSK0dpaAoVDCGt5Gs0="
"2026-02-13 03:42:24.381","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:1TKxgmirsYQKQnuTGd4HZbfj4uA="
"2026-02-13 03:42:20.719","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:UTkWiHrAU72NyvLA190CQuiK0pY="
"2026-02-13 03:42:20.719","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:HUaIju9G6soKxFlEd9+lShzwrPs="
