ts,uid,orig_h,orig_p,resp_h,resp_p,proto,query,qtype_name,answers,rcode_name,qclass_name
1767986968.566369,CdpVUhzmQgixrIlse,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767986970.00872,C5X6aE2g8cwuOGInSl,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767986970.008734,CmaFcy4s9dhfeoZLh7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767986971.497971,CD6vLn3ZnlCTxYp4sf,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767986971.497993,CYsXqk2qSw0JWqLtp5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767986972.754417,CtBX5iKj4uhbwry2d,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767986972.75446,CZ3YU82EQyUApMj8A5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767986988.019649,CbvMhl9zesevrQl58,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767986988.019626,CrJXwT3kbL0JtJqWDl,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767986999.973566,CxWnJgpZ10K7lv67,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767986999.973551,C561Dx11wxZn2Oxm3d,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767987054.575945,Cp9PetWPvyKnzouzh,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987054.575929,CgUtUh3Ee7A8yKF6q5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987056.601094,CB1uDv4yYu1BxH0gqe,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987056.601073,Cp3v9cH84OiQQOAK7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987137.257477,CAdb3R2lm4QWKlnW4g,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987137.257493,CfwPEu1brg9bKzHu6j,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987138.698081,C5qbt03JTC7WOc0lw6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987138.698057,CDMl3H3Xk0RdnJxuZe,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987140.292866,Cr5qN51D13C26jRq06,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987140.292903,C0N4p24InJn7fP2j7d,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987221.472184,Cq6xch2b1s7AECpV3c,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987221.472207,C7KExc48ysQoNwDJb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987222.989261,CAsFlat9NqelMr0cg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987222.989233,Caz71k2hKeNWmLQBS7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987225.976684,CumirV3EE8wfFh4bM5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987225.976699,CVjYWE15oted1BbTee,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987259.09138,C7Giub3KKwIGMuMYj5,,,,,udp,g.globo,TXT,,,C_INTERNET
1767987288.037884,Ce3d734MHzyDJB2LIa,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767987288.037784,CHIvrj1KOVDXhgfTMh,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767987299.986517,CRKUq14d8NEiZxJgUa,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767987299.986578,C5VF9y3LDtKs3h7zvh,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767987306.628186,CDvUkk2PuHdLYho0r9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987306.62821,CdiNXJ2VWIYNzRiwHg,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987307.923247,Cryh5I3kXi85n0e8Cc,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987307.923267,C333z01dpfKbGec97,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987309.419618,CwQug64z6kRmrVzgAj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987309.419639,CqVkCF4zuklgWxTUjg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987390.869301,CKvZM24xtrO6CfnHQh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987390.869285,CU3SFk25GhMhHyJXOh,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987393.070929,Co5ysF4Yjcfegb1wxa,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987393.070904,CRCNLP1R82Lb2DFvN2,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987395.089066,CKFuvz2LnqoB2orOsh,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987395.089084,CFOqU4CsBPyVnjCG9,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987396.392288,CrAsNz4KbQxKWEcqAd,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987396.392266,CvXSbj2ZwATgmACuLj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987477.638122,CP7Pax2wwQzfYFzMul,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987477.638086,CSDnJPQbXFGtyeeQk,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987479.322904,CXNPFSlBis9pIDPMa,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987479.322904,CQBOzO237MBq0cIHDe,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987559.788952,CRj7lz13P9rY3ryHzj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987559.789003,CBMF7X9714zfNIjTk,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987561.316966,CsyXM3w3jUzWNgFjf,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987561.316954,CGO2mE3ptLENRc7td1,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987564.986686,CXNuPM0KViPqRUzee,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987564.986659,CWx7OiaTcXZhmyRNk,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987588.042252,Cy2st6Ah4LuqacuTd,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767987588.042272,CFSAF92ZJJjFiePEdc,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767987599.992278,CamMK81fpJ11mcxt4,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767987599.992251,C156X44hUgWCLYFH49,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767987646.034148,CTnc0j2qVKwWpsjQi8,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987646.034192,CNGanP2pl4vOi3h2xf,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987647.212667,CmOziGQlxwlcLR8Wl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987647.212679,CWlsiA4JZ7mbCnqnQ5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987648.725617,C8TSEJ1l2xC0bv0l3e,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987648.725671,C8h2EN2z3AWtM4ybH6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987650.497876,CstRgi1yCJTNRMLnE9,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987650.497857,CAqKhYtzqhLLlsUzl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987732.600758,CpjMOL11Kdp8sHU5C1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987732.60074,C0PaXT1fo60pdGPHdj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987733.84655,CTYfTp3PvPati2Aytj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987733.846573,ClUvg61BhEvWwnQXR1,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987735.177365,CVzaWJ1syURhyZCyKb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987735.177385,CB2BrW3DGsjfLlveb5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987736.595706,CKgpW538xD6HrnjKue,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987736.595694,CZYgwy3otKx5n7xyCb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987737.856163,C3H5Qb3YnNKNMTJ8da,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987737.856176,Co7AsB3v18wI84WHvg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987739.39553,ChoFuh48NTEW6mr1Al,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987739.395518,C84hH6pzmrgj4N2h3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987820.285089,CMGTQv3o1MGghLtqH7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987820.285065,CZ9sVJ3JSOX88U0cCj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987821.574652,C2G4vG27sjMg9Tn4g,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987821.574627,CtuhIP2IZyYskXtul7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987823.176528,CowH861kyVKA6SCra1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987823.17651,CYOkyI3AA8Mq160bw6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987824.597895,Cx2asf3aMUOfs1EAu8,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987824.597883,CqZyES3NZmx0G0rq22,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987888.046213,CY63Am1AeQaJtnNHMd,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767987888.046241,CbcjKRFZK0KOzFje3,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767987900.002951,C9Q9Hp3oOzplT48rEh,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767987900.002922,CXfacspv9DRXgN6Lk,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767987905.54431,CCsOQN1imHAtGGTCac,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987905.544174,CFkbOmFWc6jcEvv64,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987906.897836,CssbfCMH8Q9bNDb9c,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987906.897896,CwQ0P44wdMvetDEYVb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987908.429592,CwnLzMiIZmzAFJv4j,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987908.429603,CAk8WHhf0PnLjAAGc,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987989.309412,CYu1Er3m9ejJsbkFy,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987989.309444,Cw48rl2yZpDlkdtaFg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987990.553425,CjOvdUs7BhUSNnxy7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987990.553453,CeA3B32JCFaWmrxFba,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987991.823357,C6uLcAT1E9mFIepIk,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767987991.82339,Ca64vL3KYSeyK84Jk6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987993.426059,CTkwBy1aViaCuyhUca,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767987993.426032,C4jPbw262sMdk6fX7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988074.61015,Cwbl8hJOvmf1VQlfd,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988074.610114,CqDFlu18jbjGp9Okkh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988076.36305,CR6r0j3lu2PoZ2Sxq7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988076.363009,CBfoEf40Hd5gwqMoA7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988079.498674,CrfkBz3PMgaDWvAxkh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988079.498763,CIvSG63LIB25iMxeu5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988160.632371,Ca7sUj4jU2GVjKyr4i,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988160.632346,C02hH73WUnogii4AM1,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988162.086326,C1dBzl45TFz632olj9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988162.086358,CWkBIE4gh06dOjdMH6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988165.028031,CGuPJC1L26UXasZaRa,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988165.028078,CpQ85JWgsplcBqlPl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988188.049023,CSDyXHOchlE80psQ8,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988188.049023,CnKQPP1rTSsIWt1e6j,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988190.043739,Cc7xwuJL76Eqfvemf,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767988190.043739,Cc7xwuJL76Eqfvemf,,,,,udp,135.122.250.36.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767988200.008368,CF4Rwv10vkAqWRIPK6,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988200.008345,C6J0Fp383SXQ0I04Dk,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988245.786268,CLMOh7L4OMPNAYmaj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988245.786243,CPk7NOCAnp8ZzVY2g,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988247.021718,CX2fgq15i4o22yRMRk,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988247.021706,CYOsXD2x1kkZF2Lwz,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988248.348854,C8l3tIWCdOZfOKSy9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988248.348836,CvrXVR3grXELHB29i,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988250.153195,C10jWrrZO7nKoVaq8,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988250.153171,CQfkNV2UbGQiNQunyj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988251.489445,CbomC22l9FQhKAnBs5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988251.489431,CMfL021JhFZpwXuJ1d,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988252.650627,CBQvUs2wCxtl5ZeItc,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988252.650604,CUeo7rGlC8jVD0qYd,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988333.862874,CGpzFI2QU89o4ryXo8,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988333.862888,CEW9n911jYNlcJ7I98,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988335.021601,CGryJO1NuT3HcEzl95,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988335.021652,CmCAE81yE8DyGhGo06,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988336.349043,CBOTGH2iupcRWBCjR3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988336.349066,CXnOXRfcRZ1aq8vC5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988337.81948,CMf9dg2bwxY3p7puO4,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988337.819439,CaLbdr30e9xpm9JD5d,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988419.033847,Cw74M1GJiDtnoz4o5,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988419.033825,CLCGJC3fTdp4lr7Ve,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988420.370553,CoxMz23pU2KkuJxwqh,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988420.37054,Cv5YSoEzHYOeRJkL4,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988421.882395,C3lecz43BX6DS3tb4b,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988421.882382,Cr8mGk3EZ91PBWBpYc,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988488.076536,CIHoAP1el3C6wTnxug,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988488.076563,CsfJWq3ISwoCwHrSaj,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988500.022857,CWkb2X185dfnGpB16e,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988500.022837,CwrGzd1WsXslZ2nVPj,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988503.089011,CNPBGd2lfrsglbM1h7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988503.088997,Ck9RUq10s6LyA7zxu,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988506.935109,C5lhlC3DY8BC8ijHgd,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988506.935093,Cyp0bt3fy4H8y5EoQb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988508.448412,CeqNYO2LbfzBuKtfdd,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988508.448387,CFvt222aylAreFWep9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988509.978664,CG6S6r1b5bKav3X6d,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988509.978696,Clxo362ByaaUyeoCh1,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988592.270632,CdM6Zamnx0UJ52FO7,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988592.270606,CY3LEB1DEEInclh7Qc,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988593.452786,CKooCj4I7T8GbMS4L5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988593.452684,CuIbNA1A8o8hq4nP2a,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988595.588111,C2eQ5p4rb1H2EyGXle,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988595.588065,CF3WmV35rUJttWpKEe,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988597.597596,CwlsG52K6yBQ0PyTy5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988597.597636,C14CZE3gI0w2wa7dei,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988635.048434,CKOenX15gFZC8vvs15,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988635.048413,CrMtwL2xNXlnMOkDPk,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988635.261544,CXutZF4js3ruQYRYuh,,,,,udp,artifacts.security.elastic.co,AAAA,['infra-cdn.elastic.co' '2600:1901:0:1d7::'],NOERROR,C_INTERNET
1767988635.261532,C1YSCi1Ze3jD1smAfc,,,,,udp,artifacts.security.elastic.co,A,['infra-cdn.elastic.co' '34.120.127.130'],NOERROR,C_INTERNET
1767988644.059354,C1toes2AN4Ydllv0xh,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988644.059336,COTfpKYCZFw9uXea,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988644.060854,CyiFkM3qIh3lLZdnT9,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988644.060837,Cl3U7d2f3Y3IxdcgGc,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988644.097073,CzKJAU3CTGf9wtBtfa,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988644.097062,CafYQ34kPrcXJNACg3,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988650.060993,CIe4wgJUbz5HgsJ9i,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988650.061023,Cmo1oC10NGhksp205l,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988650.276634,CkXQNu4Ih6TdBpCFEb,,,,,udp,artifacts.security.elastic.co,A,['infra-cdn.elastic.co' '34.120.127.130'],NOERROR,C_INTERNET
1767988650.276648,CvEyZB2KamJA6o3MSl,,,,,udp,artifacts.security.elastic.co,AAAA,['infra-cdn.elastic.co' '2600:1901:0:1d7::'],NOERROR,C_INTERNET
1767988678.69411,Cguc2N1CFadB8qCcS3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988678.694131,CQyL8G3TGWlo4en9Dl,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988680.030358,CQtU832S4NG6eveU9k,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767988680.030383,CFJUV5mHLBfFh6gak,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767988680.54411,CznVB21rIqpcx1NC96,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988680.544078,CKpQhGVRCg1SOac6k,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988681.96833,CS2wA5YesQTMX4fnl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988681.968351,CNf0kWNS0fRb8Ioib,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988683.111155,CI8qxh4jy0gBvB8lRb,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767988683.111135,CkXhAi2Qb6MiZwZ7Zf,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988685.080305,Cfd6mx1JUToh92XiJi,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767988685.080291,Ctifxj45caIdAqy7h,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
